Gender,Age,Debt,Married,BankCustomer,Industry,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved,Approved_enc,Gender_Male,Married_Yes,BankCustomer_Yes,Industry_ConsumerDiscretionary,Industry_ConsumerStaples,Industry_Education,Industry_Energy,Industry_Financials,Industry_Healthcare,Industry_Industrials,Industry_InformationTechnology,Industry_Materials,Industry_Real Estate,Industry_Research,Industry_Transport,Industry_Unknown,Industry_Utilities,Industry_communicationservices,Industry_consumerdiscretionary,Industry_consumerstaples,Industry_education,Industry_energy,Industry_financials,Industry_healthcare,Industry_industrials,Industry_informationtechnology,Industry_materials,Industry_real estate,Industry_research,Industry_transport,Industry_utilities,PriorDefault_Yes,Employed_Yes,DriversLicense_Yes,Citizen_ByOtherMeans,Citizen_Temporary,Citizen_Unknown,Citizen_bybirth,Citizen_byothermeans,Citizen_temporary
Female,71.35,12.75,Yes,Yes,Financials,Yes,No,4.0,Yes,ByOtherMeans,8921,16475.0,Rejected,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
Male,37.59,5.86,No,Yes,Energy,Yes,Yes,64.0,Yes,ByBirth,53699,63776.0,Approved,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,20.32,23.0,Yes,No,InformationTechnology,Yes,No,60.0,Yes,ByBirth,33221,49471.0,Rejected,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Female,22.71,25.65,Yes,Yes,Industrials,Yes,Yes,31.0,Yes,ByBirth,13139,67549.0,Approved,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,36.58,12.12,Yes,Yes,Research,Yes,Yes,67.0,Yes,ByBirth,30858,69081.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,22.91,15.35,No,Yes,ConsumerStaples,Yes,Yes,36.0,No,bybirth,59800,67796.0,Approved,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Male,32.3,18.41,Yes,Yes,utilities,Yes,Yes,25.0,No,ByBirth,51421,24076.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Male,29.37,27.76,Yes,Yes,Energy,Yes,Yes,40.0,No,ByBirth,94961,50460.0,Approved,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,59.24,10.61,No,Yes,InformationTechnology,Yes,Yes,47.0,No,ByBirth,92147,45820.0,Approved,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,47.83,21.35,Yes,Yes,Utilities,Yes,Yes,33.0,Yes,Unknown,83314,20638.0,Approved,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
Female,73.34,26.31,Yes,Yes,Real Estate,No,No,33.0,Yes,ByOtherMeans,29335,49471.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Female,36.51,16.66,No,Yes,Transport,No,Yes,46.0,Yes,ByBirth,16038,59373.0,Rejected,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,58.69,18.65,Yes,Yes,Research,No,Yes,44.0,No,ByBirth,54429,59768.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Female,47.61,16.82,Yes,Yes,research,No,Yes,15.0,Yes,ByBirth,17919,53209.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Female,59.19,18.73,Yes,No,Industrials,Yes,Yes,36.0,Yes,ByBirth,99933,74624.0,Approved,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,75.44,9.82,No,Yes,Unknown,No,Yes,21.0,No,temporary,69979,23006.0,Rejected,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Female,51.33,0.92,No,Yes,Real Estate,Yes,Yes,33.0,No,Temporary,93327,49471.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Female,24.81,27.61,No,Yes,Industrials,Yes,Yes,21.0,No,byothermeans,78433,20990.0,Rejected,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
Male,17.45,1.23,No,No,Research,No,No,53.0,Yes,ByBirth,92396,45878.0,Rejected,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Female,77.64,15.95,No,No,Utilities,Yes,Yes,29.0,No,ByBirth,44559,13178.0,Approved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,53.46,23.96,Yes,Yes,Financials,No,Yes,55.0,Yes,ByBirth,35742,49471.0,Approved,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,65.7,24.8,Yes,No,Utilities,Yes,No,43.0,Yes,ByBirth,64910,97104.0,Rejected,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Female,28.48,27.21,Yes,No,Energy,Yes,Yes,25.0,No,ByBirth,29308,44930.0,Approved,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,62.34,19.56,No,No,Materials,Yes,Yes,45.0,Yes,ByBirth,9206,98214.0,Approved,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,78.0,12.53,No,Yes,Industrials,Yes,No,49.0,Yes,Temporary,56772,45172.0,Approved,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
Female,76.19,22.27,Yes,No,Research,Yes,Yes,33.0,No,ByBirth,75397,17464.0,Rejected,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,55.45,19.71,Yes,Yes,Transport,No,No,17.0,Yes,bybirth,64486,88758.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Male,61.69,1.9,Yes,Yes,Materials,No,No,26.0,Yes,ByBirth,50483,54272.0,Rejected,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Male,32.39,19.67,No,No,Education,No,Yes,1.0,Yes,ByOtherMeans,71101,97056.0,Rejected,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Female,79.06,11.05,No,Yes,Materials,Yes,Yes,20.0,Yes,ByBirth,78362,49471.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,55.44,1.34,Yes,No,Unknown,Yes,Yes,54.0,Yes,Temporary,32861,56036.0,Approved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Male,19.41,4.87,Yes,Yes,Financials,Yes,No,64.0,Yes,ByBirth,65066,89698.0,Approved,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Female,37.54,6.03,Yes,Yes,consumerstaples,Yes,Yes,32.0,No,ByOtherMeans,82983,56119.0,Approved,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Male,33.83,16.74,No,Yes,InformationTechnology,Yes,Yes,33.0,Yes,ByBirth,41306,58279.0,Approved,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,38.85,7.02,Yes,Yes,Transport,Yes,No,31.0,Yes,ByBirth,41997,98887.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,39.31,26.26,No,Yes,Research,Yes,Yes,65.0,Yes,ByBirth,32806,49471.0,Approved,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,46.59,25.56,Yes,Yes,Materials,Yes,Yes,42.0,Yes,ByBirth,60593,21832.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,59.07,27.07,Yes,No,Healthcare,Yes,Yes,4.0,Yes,ByBirth,26018,22060.0,Rejected,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,15.58,14.29,No,Yes,consumerdiscretionary,Yes,Yes,6.0,No,temporary,53464,2352.0,Rejected,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
Female,25.81,16.76,Yes,No,Utilities,Yes,Yes,4.0,No,Temporary,6428,76388.0,Approved,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Male,47.61,14.47,Yes,Yes,Energy,Yes,Yes,30.0,Yes,ByBirth,8332,78069.0,Approved,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,74.99,1.15,Yes,No,transport,Yes,No,60.0,Yes,ByBirth,2193,74438.0,Approved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Male,32.13,4.8,Yes,Yes,InformationTechnology,Yes,No,32.0,Yes,ByBirth,93343,84319.0,Approved,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Female,77.49,17.5,Yes,Yes,consumerdiscretionary,Yes,Yes,41.0,Yes,ByBirth,22634,57689.0,Approved,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,37.71,21.83,Yes,No,Industrials,No,Yes,9.0,No,ByBirth,96901,48080.0,Rejected,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Male,35.31,23.08,Yes,No,Industrials,Yes,Yes,62.0,Yes,ByBirth,30778,49471.0,Approved,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,52.47,11.59,No,Yes,ConsumerStaples,Yes,Yes,17.0,Yes,ByBirth,54274,33448.0,Approved,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,65.14,3.29,Yes,No,ConsumerDiscretionary,Yes,Yes,65.0,No,ByBirth,13115,78982.0,Approved,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,61.57,13.43,Yes,Yes,Financials,No,No,29.0,Yes,Unknown,84405,27357.0,Rejected,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Male,77.82,7.29,No,Yes,consumerdiscretionary,Yes,Yes,28.0,No,ByBirth,95994,64564.0,Approved,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Male,47.75,3.04,Yes,No,Financials,Yes,Yes,63.0,Yes,ByBirth,63917,83306.0,Approved,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,24.13,16.73,Yes,Yes,Transport,No,Yes,13.0,No,ByOtherMeans,96786,31736.0,Rejected,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Female,14.45,14.01,Yes,No,Transport,No,No,3.0,No,ByBirth,15277,55708.0,Rejected,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,79.68,10.07,Yes,Yes,Unknown,Yes,Yes,53.0,Yes,ByBirth,61853,26059.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,47.61,8.5,No,Yes,ConsumerStaples,Yes,Yes,33.0,Yes,ByBirth,5111,26513.0,Approved,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,28.28,21.79,No,Yes,Financials,No,No,26.0,Yes,ByBirth,80052,35166.0,Rejected,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Female,43.21,25.07,Yes,Yes,ConsumerStaples,Yes,Yes,51.0,No,ByOtherMeans,45951,37657.0,Approved,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Female,40.3,11.04,No,Yes,ConsumerStaples,No,Yes,35.0,No,ByOtherMeans,28967,8102.0,Rejected,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Male,13.9,0.11,No,Yes,Healthcare,Yes,Yes,11.0,Yes,ByBirth,43886,78697.0,Approved,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,66.19,21.99,No,Yes,research,Yes,Yes,25.0,Yes,ByBirth,27962,49831.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
Male,73.29,10.39,Yes,Yes,Energy,Yes,Yes,67.0,Yes,ByBirth,83877,51396.0,Approved,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,33.6,17.44,No,No,Healthcare,Yes,Yes,57.0,Yes,ByOtherMeans,19918,42888.0,Approved,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Male,52.31,6.89,No,No,industrials,Yes,Yes,1.0,Yes,ByBirth,88516,44674.0,Rejected,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,33.46,1.22,Yes,Yes,Industrials,No,Yes,33.0,Yes,ByBirth,89386,29006.0,Approved,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,24.26,1.3,Yes,Yes,Unknown,Yes,No,60.0,Yes,ByBirth,73137,35139.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Female,58.01,20.39,No,No,Research,Yes,No,22.0,No,ByBirth,93568,11598.0,Rejected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Female,52.35,27.71,No,Yes,transport,Yes,Yes,0.0,No,bybirth,36217,49471.0,Rejected,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
Female,66.12,10.74,No,No,Healthcare,Yes,Yes,38.0,Yes,ByOtherMeans,16671,35607.0,Approved,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Male,78.14,0.23,Yes,No,Financials,No,Yes,10.0,Yes,ByBirth,94553,56336.0,Rejected,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,45.16,17.21,Yes,No,ConsumerDiscretionary,No,Yes,27.0,Yes,ByBirth,42688,999999.0,Rejected,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,16.49,16.97,No,No,Utilities,Yes,No,53.0,Yes,ByBirth,81376,49471.0,Rejected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Male,71.64,7.4,Yes,Yes,Unknown,Yes,Yes,11.0,No,ByBirth,78158,79558.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,53.35,0.35,Yes,No,CommunicationServices,Yes,Yes,13.0,Yes,ByBirth,78857,76040.0,Approved,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,49.87,27.6,Yes,No,ConsumerStaples,Yes,Yes,33.0,Yes,ByBirth,61795,36579.0,Rejected,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,59.9,0.18,Yes,Yes,Research,Yes,Yes,23.0,Yes,ByBirth,65699,37387.0,Approved,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,51.3,18.85,Yes,Yes,Financials,Yes,Yes,57.0,Yes,Temporary,79822,81575.0,Approved,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
Female,15.18,25.17,Yes,Yes,Education,No,Yes,25.0,Yes,ByBirth,63106,49471.0,Rejected,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,36.13,20.6,No,No,CommunicationServices,No,Yes,34.0,No,ByBirth,64797,56381.0,Rejected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Female,50.08,2.41,Yes,No,Healthcare,Yes,Yes,5.0,No,ByBirth,59979,28227.0,Approved,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,41.26,12.0,No,Yes,Materials,No,No,28.0,No,byothermeans,15662,-1.0,Rejected,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Female,70.76,3.81,No,Yes,Materials,Yes,Yes,28.0,Yes,ByBirth,82318,71973.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,27.74,5.65,Yes,Yes,ConsumerDiscretionary,Yes,Yes,14.0,Yes,ByOtherMeans,49167,49471.0,Approved,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Female,47.61,3.65,No,Yes,Financials,Yes,Yes,13.0,Yes,ByBirth,87373,29574.0,Approved,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,37.66,9.42,Yes,Yes,Education,No,No,15.0,Yes,ByBirth,27556,66099.0,Rejected,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Female,55.7,6.73,Yes,Yes,Healthcare,No,Yes,24.0,Yes,ByBirth,77954,5987.0,Rejected,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,67.12,25.08,No,Yes,ConsumerDiscretionary,Yes,Yes,40.0,Yes,ByBirth,72520,99700.0,Approved,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Female,33.33,6.13,Yes,Yes,Industrials,No,Yes,21.0,Yes,ByBirth,72065,49471.0,Rejected,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Male,47.61,0.23,No,Yes,CommunicationServices,Yes,Yes,67.0,Yes,bybirth,49868,3984.0,Approved,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Male,30.84,0.69,No,Yes,Education,Yes,Yes,19.0,Yes,ByBirth,69814,21394.0,Approved,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,33.73,22.33,Yes,No,Financials,Yes,No,30.0,No,ByBirth,18902,95554.0,Rejected,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Male,54.54,19.46,No,No,Materials,No,Yes,13.0,Yes,ByBirth,55531,49471.0,Rejected,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Female,56.49,26.24,No,No,Utilities,No,No,62.0,No,ByBirth,1539,8596.0,Rejected,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,47.61,8.18,Yes,Yes,Unknown,Yes,Yes,8.0,Yes,ByBirth,58636,91473.0,Approved,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Male,51.96,8.55,Yes,No,Education,Yes,Yes,41.0,No,ByBirth,85724,40050.0,Approved,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Female,38.54,15.26,No,No,ConsumerStaples,No,Yes,39.0,Yes,ByOtherMeans,83679,38882.0,Rejected,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
Male,57.78,21.25,Yes,No,Unknown,Yes,Yes,30.0,Yes,ByOtherMeans,69531,52210.0,Approved,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Female,50.58,18.88,No,Yes,CommunicationServices,No,No,36.0,No,ByBirth,66349,13263.0,Rejected,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,66.36,4.82,No,Yes,CommunicationServices,Yes,Yes,4.0,Yes,bybirth,19148,48221.0,Approved,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
